id,name,host_id,host_name,neighbourhood,lattitude,lognitute,neighbourhood_group,room_type,price,weekly_price,monthly_price,minimum_nights,amenities,country,state,review_rating_percentage,review_score_cleaniness,review_score_location
22060712,Great Location! One Bedroom Apt. in LES,40866184,Semhar,Lower East Side,-73.99239,40.71467,Lower East Side,Entire home/apt,105,1347,5390,14,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",United States,New York,100,10,9
22105082,Large 4 Bed house near Blue Mountains and Sydney,70902676,Peter,,150.65194,-33.71722,,Entire home/apt,95,1347,5390,14,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Long term stays allowed', 'Wide hallway clearance', 'Well-lit path to entrance']",Australia,Sydney,93,9,9
22188738,Póvoa City Center Apartment,85911143,Maria,,-8.75607,41.37701,,Entire home/apt,35,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",Portugal,Porto,97,10,9
22295090,Little Manly retreat,112468070,Tom,Manly,151.2893,-33.80665,Manly,Entire home/apt,151,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private living room']",Australia,Sydney,80,8,10
22307086,Lovely room in a charming Surry Hills terrasse,17130449,Ombeline,,151.21344,-33.88457,Surry Hills,Private room,63,1347,5390,2,"['Wifi', 'Kitchen', 'Breakfast', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",Australia,Sydney,93,9,9
22385219,Sea View Ancient Chinese Style Two Rooms Suite,144228546,The Cove Hostel,,113.99049,22.21251,,Entire home/apt,597,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Hot water', 'Long term stays allowed', 'Other']",Hong Kong,Hong Kong,100,10,8
22465071,Villa CL,164659936,Alexandra&David,,-8.75392,41.35233,,Entire home/apt,70,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bathtub', 'Baby bath', 'High chair', 'Children’s books and toys', 'Crib', 'Children’s dinnerware', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Host greets you', 'Beachfront']",Portugal,Porto,98,10,10
22479557,Salty Bungalow 1,142094401,Salty Days,,-8.65394,41.09343,,Private room,60,1347,5390,1,"['Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Breakfast', 'Hot tub', 'Family/kid friendly', 'Essentials', 'Lock on bedroom door', 'Private living room']",Portugal,Porto,93,9,9
22533268,"Room with a view Montreal, Net flix, HS WIFI.",28468136,James,Ville-Marie,-73.58467,45.49681,Downtown Montreal,Entire home/apt,99,1347,5390,32,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private living room', 'Room-darkening shades', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Wide hallway clearance']",Canada,Montreal,90,9,10
2253500,Fantastic Soho/Tribeca Loft,11473727,Sal,Tribeca,-74.00571,40.7196,Manhattan,Entire home/apt,250,1750,6250,30,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Pets live on this property', 'Cat(s)', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",United States,New York,87,7,10
22548261,"FLAT, PRAIA, BARRA DA TIJUCA, RESORT 5 ESTRELAS.",165652430,Daniel Augusto Goulart,,-43.32757786,-23.0114023,Barra da Tijuca,Entire home/apt,500,1347,5390,3,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Gym', 'Breakfast', 'Elevator', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Waterfront', 'Beachfront']",Brazil,Rio De Janeiro,95,9,10
22574501,旺角购物天堂/地铁口  家庭三人房 獨立衛浴 免費WlFl,116364906,Kiki,Mong Kok,114.16902,22.31555,Yau Tsim Mong,Private room,353,1347,5390,1,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",Hong Kong,Hong Kong,84,8,10
22613522,Studio idéal pour professionnel ou étudiant,31596086,Mathilde,Ahuntsic-Cartierville,-73.65371,45.55593,Ahuntsic-Cartierville,Entire home/apt,50,1347,5390,5,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",Canada,Montreal,100,10,9
2263327,Private Room in Copacabana  -> The Best Price! :),10533027,Igor,Copacabana,-43.17652688,-22.96196122,Copacabana,Entire home/apt,101,985,3000,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Private entrance']",Brazil,Rio De Janeiro,96,10,10
22672234,Conjugado Ritz,28881988,Gervander,Copacabana,-43.18636132,-22.97061884,Copacabana,Entire home/apt,246,1347,5390,3,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Elevator', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed']",Brazil,Rio De Janeiro,75,7,10
22706114,1400 square foot Kona Retreat,153565629,Abby,Kailua/Kona,-155.97716,19.69976,Kailua/Kona,Entire home/apt,90,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Private living room', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Cooking basics', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Step-free access', 'Step-free access', 'Host greets you', 'Handheld shower head']",United States,The Big Island,97,10,9
21929645,Good location Four Triple room One Quadruple room,159935993,Fikret,,28.97586,41.01454,Fatih,Private room,264,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Refrigerator', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",Turkey,Istanbul,93,9,9
21934202,Sunny and Spacious Bedroom w/ Private Bathroom,16855791,Agus,Williamsburg,-73.9419,40.7023,Brooklyn,Private room,65,1347,5390,3,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Bed linens', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Long term stays allowed', 'Step-free access', 'Wide doorway', 'Step-free access']",United States,New York,95,10,9
22068048,"Tree Fern Garden Appt, Private, Peaceful, Roomy",117575361,Lucy,,151.12125,-33.6674,,Entire home/apt,101,1347,5390,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed']",Australia,Sydney,100,10,10
2216470,Comfortable Room,11306420,Darius,Bushwick,-73.92867,40.70039,Brooklyn,Private room,145,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating']",United States,New York,93,9,9
22198157,Tranquil beach home with pool & ocean glimpses,97548118,Duncan,,151.31783,-33.64421,Avalon,Entire home/apt,600,1347,5390,5,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Breakfast', 'Indoor fireplace', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed']",Australia,Sydney,100,10,9
22224705,Liiiving in Porto | Downtown Charm Apartment,30907275,Liiiving,,-8.61246,41.14945,,Entire home/apt,60,1347,5390,3,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']",Portugal,Porto,94,10,10
2228863,Midlevels apt with an amazing view,5009801,Dan,Soho,114.15137,22.28196,Soho,Entire home/apt,903,6000,5390,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff']",Hong Kong,Hong Kong,95,9,10
22297561,Scandinavian Styled 1BR Flat with Natural Light.,100464984,Sam,,150.93016,-33.74899,,Entire home/apt,70,1347,5390,1,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Step-free access', 'Flat path to front door']",Australia,Sydney,89,9,9
2236449,"Oceanfront View, Immaculate 2-BR/BA",11417260,Howard,Maui,-156.50856,20.79371,Maui,Entire home/apt,320,1347,5390,3,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Waterfront']",United States,Maui,99,10,10
22499729,看林村河和吐露港海的房間,165062924,Kitty,,114.17048,22.45252,,Private room,691,1347,5390,1,"['TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Elevator', 'Washer', 'Dryer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Building staff']",Hong Kong,Hong Kong,93,9,9
22536752,40 mins bus to city.close to big shopping mall.,160528797,Lulu,,150.99986,-33.73109,,Private room,30,1347,5390,1,"['Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Other']",Australia,Sydney,80,8,8
22585112,Entire place in the heart of French neighborhood,166050881,Omer Faruk,Ville-Marie,-73.56003,45.52542,Downtown Montreal,Entire home/apt,75,1347,5390,1,"['Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Canada,Montreal,96,9,10
22624198,"Stylish Room, Cosy Flat, Central Location",43842925,Enes,Cihangir,28.9814,41.03282,Cihangir,Private room,348,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water']",Turkey,Istanbul,86,7,10
22649080,Teknik Yapı Concord Rezidance,166793960,Habib,,29.06419,40.99423,Kadıköy,Private room,105,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Gym', 'Breakfast', 'Pets live on this property', 'Elevator', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Garden or backyard', 'Long term stays allowed']",Turkey,Istanbul,93,9,9
22697380,Peaceful Home,167014437,Eray Alpay,,28.98235,41.04634,Şişli,Private room,132,1347,5390,1,"['Wifi', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Breakfast', 'Elevator', 'Hot tub', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Turkey,Istanbul,93,9,9
21954331,zan house,67007269,Kansu Can,,29.18833,40.90591,,Shared room,47,1347,5390,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",Turkey,Istanbul,100,10,10
22042558,"Cozy home at Futian,1min2Metro,near customs to HK",157344139,Wei,,114.0877,22.5302,,Entire home/apt,385,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Pets allowed', 'Elevator', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Window guards', 'Table corner guards', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Long term stays allowed', 'Paid parking on premises']",China,Hong Kong,96,10,10
21970465,"YX5,5人四床房+旺角购物街+亚皆老街先达广场楼上+朗豪坊+女人街+电子街",122131447,Debe,Ho Man Tin,114.17658,22.31579,Ho Man Tin,Private room,612,1347,5390,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Private entrance', 'Hot water', 'Bed linens', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",Hong Kong,Hong Kong,40,10,10
21936741,Short time rent,160090089,Christine,,151.12352,-33.93258,Bardwell Park,Shared room,60,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Hot tub', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",Australia,Sydney,93,9,9
21992856,Big Bright Room in a Historic Surry Hills Pub,2279116,Andy,Surry Hills,151.21,-33.87893,Surry Hills,Private room,40,1347,5390,3,"['TV', 'Wifi', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Other']",Australia,Sydney,100,8,10
21998466,"MANHATTAN, HELL'S KITCHEN, CLEAN, COMFY, 6 GUESTS",31227654,Rob,Hell's Kitchen,-73.99219,40.76396,Hell's Kitchen,Entire home/apt,177,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",United States,New York,87,9,9
22005432,Beautiful Bondi Beachside Home,1879921,Treen,Bondi Beach,151.26674,-33.88897,Bondi Beach,Entire home/apt,179,1347,5390,3,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Breakfast', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Baby monitor', 'Bathtub', 'Changing table', 'High chair', 'Children’s books and toys', 'Babysitter recommendations', 'Children’s dinnerware', 'Hot water', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",Australia,Sydney,99,10,10
22108306,MACON MEMORIES..** WINTER SPECIAL***,95485067,Adelle,Bedford-Stuyvesant,-73.94153,40.68152,Brooklyn,Entire home/apt,150,1347,5390,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Cat(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private living room', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Step-free access', 'Step-free access']",United States,New York,100,10,10
22125894,LEAFY FLAT - QUIET & CENTRAL (TAI PING SHAN ST),28485290,Bridget,Sheung Wan,114.14861,22.28552,Central & Western District,Entire home/apt,597,1347,5390,4,"['Wifi', 'Air conditioning', 'Kitchen', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other']",Hong Kong,Hong Kong,94,10,10
22144662,Spacious Studio with Private Roof,73358102,Alex,Chelsea,-73.99647,40.75003,Chelsea,Entire home/apt,109,1347,5390,2,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer']",United States,New York,85,8,9
22145277,Cozy trendy appartement,43937224,Laurie,,-73.61068,45.47443,Cote-des-Neiges-Notre-Dame-de-Grace,Private room,82,1347,5390,5,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Cleaning before checkout']",Canada,Montreal,93,9,9
22208993,Bright & spacious 1BR apartment with ocean views!,14999978,Aleksandra,Bondi,151.26131,-33.89634,Bondi,Entire home/apt,119,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Children’s books and toys', 'Crib', 'Hot water', 'Other']",Australia,Sydney,100,10,10
22295354,Studio32 - Brand New & Self Contained,96643264,Tracey,,151.15151,-33.88792,Annandale/Leichhardt,Entire home/apt,109,1347,5390,1,"['TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Free street parking', 'Heating', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware']",Australia,Sydney,99,10,10
22370331,Rattan,4414904,Steve,Sham Shui Po,114.16515,22.32895,Sham Shui Po District,Private room,196,1347,5390,28,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",Hong Kong,Hong Kong,90,9,10
22586401,WTH2404 Spectacular Ocean View close Waikiki Beach,2349948,Hawaii Dream Realty TEAM,Waikiki,-157.82232,21.27818,Oʻahu,Entire home/apt,159,1347,5390,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",United States,Oahu,96,10,10
22085738,4twoLoft at Great Location,146751659,Greatmag,,-8.60595,41.14511,,Entire home/apt,29,1347,5390,3,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",Portugal,Porto,98,10,10
22108888,Coastal renovated family home in Vaucluse,161513328,Rebecca,,151.28069,-33.86307,Vaucluse/Watsons Bay,Entire home/apt,800,1347,5390,7,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Children’s books and toys', 'Children’s dinnerware', 'Microwave', 'Refrigerator', 'Dishwasher', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Well-lit path to entrance']",Australia,Sydney,93,9,9
22145240,Mong Kok 西洋菜南街舒適3人房 5106,161669067,Yuen King,Mong Kok,114.1702,22.31705,Yau Tsim Mong,Entire home/apt,502,1347,5390,1,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Heating', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance']",Hong Kong,Hong Kong,89,9,10
22196878,Bright Beach side 1 Bedroom Apartment,66903121,Sandhya,LB of Hammersmith & Fulham,151.27351,-33.88922,Bondi Beach,Entire home/apt,129,1347,5390,2,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Breakfast', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Hot water', 'Long term stays allowed', 'Other']",Australia,Sydney,93,9,9
22200454,`LM 三個睡房的整间公寓,67210153,Karman,,114.17045,22.3139,Mong Kok,Entire home/apt,10001,1347,5390,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Refrigerator', 'Long term stays allowed']",Hong Kong,Hong Kong,90,9,10
